week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
2,Dasher,Trifecta,9,6,3,,,,,,,,,,the-colosseum
1,Prancer,Slinky,9,3,3,,,,,,,3,,,the-grove
2,Prancer,The Worm,9,,9,,,,,,,,,,"black-rock, el-coyote, ravens-nest"
1,Rudolph,Mapquest,9,,9,,,,,,,,,,"the-colosseum, the-olympiad, the-ridge"
1,Vixen,Fish Tape,9,,9,,,,,,,,,,"the-ridge, the-silo"
1,Vixen,Kindle,9,3,6,,,,,,,,,,the-ridge
0,Blitzen,Gopher,8,,3,,,,,,5,,,,the-colosseum
0,Blitzen,Kidney Beans,8,,3,,,,,,5,,,,the-colosseum
0,Blitzen,Morticia,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Choco Taco,8,,3,,,,,,5,,,,the-colosseum
1,Comet,Heifer,8,,,,,,,,5,3,,,
0,Comet,Second Best,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Shankapotomus,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Tighty Whities,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Toby,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Candy Man,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Double dipper,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,GrubX (CMW),8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Sizzler,8,,3,,,,,,5,,,,the-colosseum
1,Cupid,Spirit,8,,3,,,,,,5,,,,the-ridge
0,Dancer,Boston Butt,8,,3,,,,,,5,,,,the-colosseum
2,Dancer,Party in a bottle,8,,3,,,,,5,,,,,the-colosseum
0,Dasher,LaRussa,8,,3,,,,,,5,,,,the-colosseum
0,Donner,Hanger,8,,3,,,,,,5,,,,the-colosseum
0,Donner,John Denver,8,,3,,,,,,5,,,,the-colosseum
0,Donner,Trickle,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,Deliverance,8,,3,,,,,,5,,,,the-colosseum
2,Prancer,Flo,8,5,3,,,,,,,,,,the-silo
0,Prancer,Glass Slipper,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,PFG,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,The Worm,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Backstreet,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Celine Dion,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Italian Ice,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Nickelback,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Ringo,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Slapshot,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,5-Putt,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Dilly Dilly,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Fish Tape,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Ginga,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Go Daddy,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Hackman,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Ollie,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Quatro,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Scuba Steve,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,vern,8,,3,,,,,,5,,,,the-colosseum
1,Rudolph,BoilerUp,7,1,3,,,,,,,3,,,the-colosseum
2,Rudolph,Underdog,7,,7,,,,,,,,,,
2,Comet,Hatchet (Lizard Q),6,3,3,,,,,,,,,,the-ridge
1,Cupid,Chernobyl,6,,3,,,,,,,3,,,
2,Cupid,GrubX (CMW),6,,6,,,,,,,,,,
2,Dancer,Phoenix,6,,3,,,,,,,3,,,el-coyote
0,Dasher,Olive Oyl,6,,6,,,,,,,,,,the-colosseum
1,Donner,HGTV,6,,3,,,,,,,3,,,da-grizz
2,Donner,Trickle,6,,3,,,,,,,3,,,dmz
1,Prancer,Circuit City,6,,3,,,,,,,3,,,the-colosseum
2,Prancer,Circuit City,6,,6,,,,,,,,,,"black-rock, ravens-nest"
1,Prancer,Sloppy Joe,6,,6,,,,,,,,,,el-coyote
2,Prancer,The Vault,6,,6,,,,,,,,,,"dmz, el-coyote"
1,Prancer,Wet Bandit,6,,3,,,,,,,3,,,the-colosseum
1,Rudolph,Backstreet,6,,6,,,,,,,,,,"black-rock, the-olympiad"
2,Rudolph,BoilerUp,6,3,3,,,,,,,,,,the-ridge
1,Rudolph,Cowbell,6,,3,,,,,,,3,,,da-grizz
2,Rudolph,Folgers,6,6,,,,,,,,,,,
0,Vixen,Broomstick,6,3,,,,,3,,,,,,
2,Vixen,Fish Tape,6,,6,,,,,,,,,,"the-ridge, the-silo"
1,Vixen,Ginga,6,,6,,,,,,,,,,the-ridge
1,Vixen,Go Daddy,6,,3,,,,,,,3,,,the-ridge
2,Vixen,Quatro,6,,6,,,,,,,,,,"the-ridge, the-silo"
2,Vixen,TPS Report,6,6,,,,,,,,,,,
2,Comet,Wing Stop (F3 Naperville),5,2,3,,,,,,,,,,
2,Dancer,Ozark,5,2,3,,,,,,,,,,ravens-nest
2,Dancer,TruGreen,5,,,,,,,5,,,,,
2,Dasher,Jellystone,5,,,,,,,,5,,,,
2,Donner,Celler Dweller,5,,,,,,,,5,,,,
1,Prancer,Ferkus,5,,,,,,,,5,,,,
2,Blitzen,SkidMark,4,1,3,,,,,,,,,,the-ridge
2,Cupid,Sizzler,4,,4,,,,,,,,,,black-diamond
2,Cupid,Spike Horn,4,,4,,,,,,,,,,
2,Prancer,Sensodyne,4,1,3,,,,,,,,,,the-ridge
2,Vixen,Hydrant,4,1,3,,,,,,,,,,the-ridge
2,Blitzen,Gopher,3,,3,,,,,,,,,,the-ridge
1,Blitzen,Sailer Moon,3,,3,,,,,,,,,,ravens-nest
2,Comet,Bambino,3,,3,,,,,,,,,,el-coyote
2,Comet,Choco Taco,3,3,,,,,,,,,,,
1,Comet,Fire Hose,3,,,,,,,,,3,,,
2,Comet,Heifer,3,,3,,,,,,,,,,the-ridge
2,Comet,Second Best,3,,3,,,,,,,,,,the-colosseum
1,Comet,Toby,3,,,,,,,,,3,,,
0,Cupid,Bunker,3,,,,,,3,,,,,,
0,Cupid,Chernobyl,3,,3,,,,,,,,,,the-colosseum
1,Cupid,Double dipper,3,,,,,,,,,3,,,
2,Cupid,Double dipper,3,,3,,,,,,,,,,the-grove
1,Cupid,Laces Out,3,,3,,,,,,,,,,da-grizz
2,Dancer,Eleanor,3,,3,,,,,,,,,,el-coyote
2,Dancer,Martha Stewart,3,,3,,,,,,,,,,ravens-nest
1,Dancer,Ozark,3,,,,,,,,,3,,,
1,Dasher,BABYMOMMA,3,,,,,,,,,3,,,
0,Dasher,Drive By,3,,,,,,3,,,,,,
2,Dasher,Drive By,3,,3,,,,,,,,,,
1,Dasher,Grinch,3,,,,,,,,,3,,,
2,Donner,Large Marge,3,,,,,,,,,3,,,
0,Donner,Pit Boss,3,,3,,,,,,,,,,the-colosseum
0,Prancer,Flo,3,,3,,,,,,,,,,the-colosseum
1,Prancer,Glass Slipper,3,,3,,,,,,,,,,the-colosseum
0,Prancer,Slinky,3,,3,,,,,,,,,,the-colosseum
2,Prancer,Sloppy Joe,3,,3,,,,,,,,,,el-coyote
2,Prancer,Wet Bandit,3,,3,,,,,,,,,,the-colosseum
2,Rudolph,Homer Simpson,3,,,,,,3,,,,,,
2,Rudolph,Italian Ice,3,,3,,,,,,,,,,ravens-nest
2,Rudolph,Mapquest,3,,3,,,,,,,,,,the-colosseum
2,Rudolph,Nickelback,3,,3,,,,,,,,,,el-coyote
2,Rudolph,Slapshot,3,,3,,,,,,,,,,ravens-nest
1,Vixen,Hydrant,3,,,,,,,,,3,,,
2,Vixen,SoccerMom,3,,3,,,,,,,,,,the-ridge
1,Blitzen,Foundation,2,2,,,,,,,,,,,
0,Blitzen,Derailed,0,,,,,,,,,,,,
3,Blitzen,Derailed,0,,,,,,,,,,,,
4,Blitzen,Derailed,0,,,,,,,,,,,,
5,Blitzen,Derailed,0,,,,,,,,,,,,
6,Blitzen,Derailed,0,,,,,,,,,,,,
0,Blitzen,Foundation,0,,,,,,,,,,,,
2,Blitzen,Foundation,0,,,,,,,,,,,,
3,Blitzen,Foundation,0,,,,,,,,,,,,
4,Blitzen,Foundation,0,,,,,,,,,,,,
5,Blitzen,Foundation,0,,,,,,,,,,,,
6,Blitzen,Foundation,0,,,,,,,,,,,,
3,Blitzen,Gopher,0,,,,,,,,,,,,
4,Blitzen,Gopher,0,,,,,,,,,,,,
5,Blitzen,Gopher,0,,,,,,,,,,,,
6,Blitzen,Gopher,0,,,,,,,,,,,,
0,Blitzen,Ink Jet,0,,,,,,,,,,,,
1,Blitzen,Ink Jet,0,,,,,,,,,,,,
2,Blitzen,Ink Jet,0,,,,,,,,,,,,
3,Blitzen,Ink Jet,0,,,,,,,,,,,,
4,Blitzen,Ink Jet,0,,,,,,,,,,,,
5,Blitzen,Ink Jet,0,,,,,,,,,,,,
6,Blitzen,Ink Jet,0,,,,,,,,,,,,
0,Blitzen,Intern,0,,,,,,,,,,,,
1,Blitzen,Intern,0,,,,,,,,,,,,
2,Blitzen,Intern,0,,,,,,,,,,,,
3,Blitzen,Intern,0,,,,,,,,,,,,
4,Blitzen,Intern,0,,,,,,,,,,,,
5,Blitzen,Intern,0,,,,,,,,,,,,
6,Blitzen,Intern,0,,,,,,,,,,,,
3,Blitzen,Just Dance,0,,,,,,,,,,,,
4,Blitzen,Just Dance,0,,,,,,,,,,,,
5,Blitzen,Just Dance,0,,,,,,,,,,,,
6,Blitzen,Just Dance,0,,,,,,,,,,,,
3,Blitzen,Kidney Beans,0,,,,,,,,,,,,
4,Blitzen,Kidney Beans,0,,,,,,,,,,,,
5,Blitzen,Kidney Beans,0,,,,,,,,,,,,
6,Blitzen,Kidney Beans,0,,,,,,,,,,,,
3,Blitzen,Morticia,0,,,,,,,,,,,,
4,Blitzen,Morticia,0,,,,,,,,,,,,
5,Blitzen,Morticia,0,,,,,,,,,,,,
6,Blitzen,Morticia,0,,,,,,,,,,,,
3,Blitzen,Pee Wee Herman,0,,,,,,,,,,,,
4,Blitzen,Pee Wee Herman,0,,,,,,,,,,,,
5,Blitzen,Pee Wee Herman,0,,,,,,,,,,,,
6,Blitzen,Pee Wee Herman,0,,,,,,,,,,,,
0,Blitzen,Pretzel,0,,,,,,,,,,,,
1,Blitzen,Pretzel,0,,,,,,,,,,,,
2,Blitzen,Pretzel,0,,,,,,,,,,,,
3,Blitzen,Pretzel,0,,,,,,,,,,,,
4,Blitzen,Pretzel,0,,,,,,,,,,,,
5,Blitzen,Pretzel,0,,,,,,,,,,,,
6,Blitzen,Pretzel,0,,,,,,,,,,,,
0,Blitzen,Sailer Moon,0,,,,,,,,,,,,
2,Blitzen,Sailer Moon,0,,,,,,,,,,,,
3,Blitzen,Sailer Moon,0,,,,,,,,,,,,
4,Blitzen,Sailer Moon,0,,,,,,,,,,,,
5,Blitzen,Sailer Moon,0,,,,,,,,,,,,
6,Blitzen,Sailer Moon,0,,,,,,,,,,,,
3,Blitzen,Schlitz,0,,,,,,,,,,,,
4,Blitzen,Schlitz,0,,,,,,,,,,,,
5,Blitzen,Schlitz,0,,,,,,,,,,,,
6,Blitzen,Schlitz,0,,,,,,,,,,,,
0,Blitzen,Senor Frog,0,,,,,,,,,,,,
1,Blitzen,Senor Frog,0,,,,,,,,,,,,
2,Blitzen,Senor Frog,0,,,,,,,,,,,,
3,Blitzen,Senor Frog,0,,,,,,,,,,,,
4,Blitzen,Senor Frog,0,,,,,,,,,,,,
5,Blitzen,Senor Frog,0,,,,,,,,,,,,
6,Blitzen,Senor Frog,0,,,,,,,,,,,,
0,Blitzen,SkidMark,0,,,,,,,,,,,,
3,Blitzen,SkidMark,0,,,,,,,,,,,,
4,Blitzen,SkidMark,0,,,,,,,,,,,,
5,Blitzen,SkidMark,0,,,,,,,,,,,,
6,Blitzen,SkidMark,0,,,,,,,,,,,,
0,Blitzen,Woody,0,,,,,,,,,,,,
2,Blitzen,Woody,0,,,,,,,,,,,,
3,Blitzen,Woody,0,,,,,,,,,,,,
4,Blitzen,Woody,0,,,,,,,,,,,,
5,Blitzen,Woody,0,,,,,,,,,,,,
6,Blitzen,Woody,0,,,,,,,,,,,,
3,Blitzen,Xena- Warrior Princess,0,,,,,,,,,,,,
4,Blitzen,Xena- Warrior Princess,0,,,,,,,,,,,,
5,Blitzen,Xena- Warrior Princess,0,,,,,,,,,,,,
6,Blitzen,Xena- Warrior Princess,0,,,,,,,,,,,,
3,Comet,Algorithm,0,,,,,,,,,,,,
4,Comet,Algorithm,0,,,,,,,,,,,,
5,Comet,Algorithm,0,,,,,,,,,,,,
6,Comet,Algorithm,0,,,,,,,,,,,,
3,Comet,Bambino,0,,,,,,,,,,,,
4,Comet,Bambino,0,,,,,,,,,,,,
5,Comet,Bambino,0,,,,,,,,,,,,
6,Comet,Bambino,0,,,,,,,,,,,,
3,Comet,Bob Villa,0,,,,,,,,,,,,
4,Comet,Bob Villa,0,,,,,,,,,,,,
5,Comet,Bob Villa,0,,,,,,,,,,,,
6,Comet,Bob Villa,0,,,,,,,,,,,,
3,Comet,Choco Taco,0,,,,,,,,,,,,
4,Comet,Choco Taco,0,,,,,,,,,,,,
5,Comet,Choco Taco,0,,,,,,,,,,,,
6,Comet,Choco Taco,0,,,,,,,,,,,,
3,Comet,DJ Sump Pump,0,,,,,,,,,,,,
4,Comet,DJ Sump Pump,0,,,,,,,,,,,,
5,Comet,DJ Sump Pump,0,,,,,,,,,,,,
6,Comet,DJ Sump Pump,0,,,,,,,,,,,,
0,Comet,Danica,0,,,,,,,,,,,,
3,Comet,Danica,0,,,,,,,,,,,,
4,Comet,Danica,0,,,,,,,,,,,,
5,Comet,Danica,0,,,,,,,,,,,,
6,Comet,Danica,0,,,,,,,,,,,,
3,Comet,Dauber,0,,,,,,,,,,,,
4,Comet,Dauber,0,,,,,,,,,,,,
5,Comet,Dauber,0,,,,,,,,,,,,
6,Comet,Dauber,0,,,,,,,,,,,,
2,Comet,Fire Hose,0,,,,,,,,,,,,
3,Comet,Fire Hose,0,,,,,,,,,,,,
4,Comet,Fire Hose,0,,,,,,,,,,,,
5,Comet,Fire Hose,0,,,,,,,,,,,,
6,Comet,Fire Hose,0,,,,,,,,,,,,
3,Comet,Frontier,0,,,,,,,,,,,,
4,Comet,Frontier,0,,,,,,,,,,,,
5,Comet,Frontier,0,,,,,,,,,,,,
6,Comet,Frontier,0,,,,,,,,,,,,
3,Comet,Happy Camper,0,,,,,,,,,,,,
4,Comet,Happy Camper,0,,,,,,,,,,,,
5,Comet,Happy Camper,0,,,,,,,,,,,,
6,Comet,Happy Camper,0,,,,,,,,,,,,
3,Comet,Hatchet (Lizard Q),0,,,,,,,,,,,,
4,Comet,Hatchet (Lizard Q),0,,,,,,,,,,,,
5,Comet,Hatchet (Lizard Q),0,,,,,,,,,,,,
6,Comet,Hatchet (Lizard Q),0,,,,,,,,,,,,
3,Comet,Heifer,0,,,,,,,,,,,,
4,Comet,Heifer,0,,,,,,,,,,,,
5,Comet,Heifer,0,,,,,,,,,,,,
6,Comet,Heifer,0,,,,,,,,,,,,
3,Comet,Hot Lava,0,,,,,,,,,,,,
4,Comet,Hot Lava,0,,,,,,,,,,,,
5,Comet,Hot Lava,0,,,,,,,,,,,,
6,Comet,Hot Lava,0,,,,,,,,,,,,
0,Comet,Hot Pants,0,,,,,,,,,,,,
2,Comet,Hot Pants,0,,,,,,,,,,,,
3,Comet,Hot Pants,0,,,,,,,,,,,,
4,Comet,Hot Pants,0,,,,,,,,,,,,
5,Comet,Hot Pants,0,,,,,,,,,,,,
6,Comet,Hot Pants,0,,,,,,,,,,,,
0,Comet,Jugs,0,,,,,,,,,,,,
1,Comet,Jugs,0,,,,,,,,,,,,
2,Comet,Jugs,0,,,,,,,,,,,,
3,Comet,Jugs,0,,,,,,,,,,,,
4,Comet,Jugs,0,,,,,,,,,,,,
5,Comet,Jugs,0,,,,,,,,,,,,
6,Comet,Jugs,0,,,,,,,,,,,,
3,Comet,Mahomes,0,,,,,,,,,,,,
4,Comet,Mahomes,0,,,,,,,,,,,,
5,Comet,Mahomes,0,,,,,,,,,,,,
6,Comet,Mahomes,0,,,,,,,,,,,,
3,Comet,Manhole,0,,,,,,,,,,,,
4,Comet,Manhole,0,,,,,,,,,,,,
5,Comet,Manhole,0,,,,,,,,,,,,
6,Comet,Manhole,0,,,,,,,,,,,,
3,Comet,Meta,0,,,,,,,,,,,,
4,Comet,Meta,0,,,,,,,,,,,,
5,Comet,Meta,0,,,,,,,,,,,,
6,Comet,Meta,0,,,,,,,,,,,,
3,Comet,Pearl,0,,,,,,,,,,,,
4,Comet,Pearl,0,,,,,,,,,,,,
5,Comet,Pearl,0,,,,,,,,,,,,
6,Comet,Pearl,0,,,,,,,,,,,,
3,Comet,Peterbilt,0,,,,,,,,,,,,
4,Comet,Peterbilt,0,,,,,,,,,,,,
5,Comet,Peterbilt,0,,,,,,,,,,,,
6,Comet,Peterbilt,0,,,,,,,,,,,,
3,Comet,Pull-up,0,,,,,,,,,,,,
4,Comet,Pull-up,0,,,,,,,,,,,,
5,Comet,Pull-up,0,,,,,,,,,,,,
6,Comet,Pull-up,0,,,,,,,,,,,,
3,Comet,Second Best,0,,,,,,,,,,,,
4,Comet,Second Best,0,,,,,,,,,,,,
5,Comet,Second Best,0,,,,,,,,,,,,
6,Comet,Second Best,0,,,,,,,,,,,,
3,Comet,Shankapotomus,0,,,,,,,,,,,,
4,Comet,Shankapotomus,0,,,,,,,,,,,,
5,Comet,Shankapotomus,0,,,,,,,,,,,,
6,Comet,Shankapotomus,0,,,,,,,,,,,,
3,Comet,Six Sheets,0,,,,,,,,,,,,
4,Comet,Six Sheets,0,,,,,,,,,,,,
5,Comet,Six Sheets,0,,,,,,,,,,,,
6,Comet,Six Sheets,0,,,,,,,,,,,,
3,Comet,Tighty Whities,0,,,,,,,,,,,,
4,Comet,Tighty Whities,0,,,,,,,,,,,,
5,Comet,Tighty Whities,0,,,,,,,,,,,,
6,Comet,Tighty Whities,0,,,,,,,,,,,,
2,Comet,Toby,0,,,,,,,,,,,,
3,Comet,Toby,0,,,,,,,,,,,,
4,Comet,Toby,0,,,,,,,,,,,,
5,Comet,Toby,0,,,,,,,,,,,,
6,Comet,Toby,0,,,,,,,,,,,,
3,Comet,Wing Stop (F3 Naperville),0,,,,,,,,,,,,
4,Comet,Wing Stop (F3 Naperville),0,,,,,,,,,,,,
5,Comet,Wing Stop (F3 Naperville),0,,,,,,,,,,,,
6,Comet,Wing Stop (F3 Naperville),0,,,,,,,,,,,,
3,Cupid,Bunker,0,,,,,,,,,,,,
4,Cupid,Bunker,0,,,,,,,,,,,,
5,Cupid,Bunker,0,,,,,,,,,,,,
6,Cupid,Bunker,0,,,,,,,,,,,,
3,Cupid,Caboose,0,,,,,,,,,,,,
4,Cupid,Caboose,0,,,,,,,,,,,,
5,Cupid,Caboose,0,,,,,,,,,,,,
6,Cupid,Caboose,0,,,,,,,,,,,,
3,Cupid,Candy Man,0,,,,,,,,,,,,
4,Cupid,Candy Man,0,,,,,,,,,,,,
5,Cupid,Candy Man,0,,,,,,,,,,,,
6,Cupid,Candy Man,0,,,,,,,,,,,,
2,Cupid,Chernobyl,0,,,,,,,,,,,,
3,Cupid,Chernobyl,0,,,,,,,,,,,,
4,Cupid,Chernobyl,0,,,,,,,,,,,,
5,Cupid,Chernobyl,0,,,,,,,,,,,,
6,Cupid,Chernobyl,0,,,,,,,,,,,,
3,Cupid,Double dipper,0,,,,,,,,,,,,
4,Cupid,Double dipper,0,,,,,,,,,,,,
5,Cupid,Double dipper,0,,,,,,,,,,,,
6,Cupid,Double dipper,0,,,,,,,,,,,,
3,Cupid,Duck Hunt,0,,,,,,,,,,,,
4,Cupid,Duck Hunt,0,,,,,,,,,,,,
5,Cupid,Duck Hunt,0,,,,,,,,,,,,
6,Cupid,Duck Hunt,0,,,,,,,,,,,,
0,Cupid,Great Clips,0,,,,,,,,,,,,
2,Cupid,Great Clips,0,,,,,,,,,,,,
3,Cupid,Great Clips,0,,,,,,,,,,,,
4,Cupid,Great Clips,0,,,,,,,,,,,,
5,Cupid,Great Clips,0,,,,,,,,,,,,
6,Cupid,Great Clips,0,,,,,,,,,,,,
3,Cupid,GrubX (CMW),0,,,,,,,,,,,,
4,Cupid,GrubX (CMW),0,,,,,,,,,,,,
5,Cupid,GrubX (CMW),0,,,,,,,,,,,,
6,Cupid,GrubX (CMW),0,,,,,,,,,,,,
0,Cupid,Laces Out,0,,,,,,,,,,,,
2,Cupid,Laces Out,0,,,,,,,,,,,,
3,Cupid,Laces Out,0,,,,,,,,,,,,
4,Cupid,Laces Out,0,,,,,,,,,,,,
5,Cupid,Laces Out,0,,,,,,,,,,,,
6,Cupid,Laces Out,0,,,,,,,,,,,,
0,Cupid,Lot lizard,0,,,,,,,,,,,,
3,Cupid,Lot lizard,0,,,,,,,,,,,,
4,Cupid,Lot lizard,0,,,,,,,,,,,,
5,Cupid,Lot lizard,0,,,,,,,,,,,,
6,Cupid,Lot lizard,0,,,,,,,,,,,,
0,Cupid,Otto Man,0,,,,,,,,,,,,
2,Cupid,Otto Man,0,,,,,,,,,,,,
3,Cupid,Otto Man,0,,,,,,,,,,,,
4,Cupid,Otto Man,0,,,,,,,,,,,,
5,Cupid,Otto Man,0,,,,,,,,,,,,
6,Cupid,Otto Man,0,,,,,,,,,,,,
3,Cupid,Picasso,0,,,,,,,,,,,,
4,Cupid,Picasso,0,,,,,,,,,,,,
5,Cupid,Picasso,0,,,,,,,,,,,,
6,Cupid,Picasso,0,,,,,,,,,,,,
3,Cupid,Singer,0,,,,,,,,,,,,
4,Cupid,Singer,0,,,,,,,,,,,,
5,Cupid,Singer,0,,,,,,,,,,,,
6,Cupid,Singer,0,,,,,,,,,,,,
3,Cupid,Sizzler,0,,,,,,,,,,,,
4,Cupid,Sizzler,0,,,,,,,,,,,,
5,Cupid,Sizzler,0,,,,,,,,,,,,
6,Cupid,Sizzler,0,,,,,,,,,,,,
3,Cupid,Soft Hands,0,,,,,,,,,,,,
4,Cupid,Soft Hands,0,,,,,,,,,,,,
5,Cupid,Soft Hands,0,,,,,,,,,,,,
6,Cupid,Soft Hands,0,,,,,,,,,,,,
3,Cupid,Sparkler,0,,,,,,,,,,,,
4,Cupid,Sparkler,0,,,,,,,,,,,,
5,Cupid,Sparkler,0,,,,,,,,,,,,
6,Cupid,Sparkler,0,,,,,,,,,,,,
3,Cupid,Spike Horn,0,,,,,,,,,,,,
4,Cupid,Spike Horn,0,,,,,,,,,,,,
5,Cupid,Spike Horn,0,,,,,,,,,,,,
6,Cupid,Spike Horn,0,,,,,,,,,,,,
0,Cupid,Spirit,0,,,,,,,,,,,,
2,Cupid,Spirit,0,,,,,,,,,,,,
3,Cupid,Spirit,0,,,,,,,,,,,,
4,Cupid,Spirit,0,,,,,,,,,,,,
5,Cupid,Spirit,0,,,,,,,,,,,,
6,Cupid,Spirit,0,,,,,,,,,,,,
0,Dancer,Ball boy,0,,,,,,,,,,,,
1,Dancer,Ball boy,0,,,,,,,,,,,,
2,Dancer,Ball boy,0,,,,,,,,,,,,
3,Dancer,Ball boy,0,,,,,,,,,,,,
4,Dancer,Ball boy,0,,,,,,,,,,,,
5,Dancer,Ball boy,0,,,,,,,,,,,,
6,Dancer,Ball boy,0,,,,,,,,,,,,
0,Dancer,Bill Nye,0,,,,,,,,,,,,
1,Dancer,Bill Nye,0,,,,,,,,,,,,
2,Dancer,Bill Nye,0,,,,,,,,,,,,
3,Dancer,Bill Nye,0,,,,,,,,,,,,
4,Dancer,Bill Nye,0,,,,,,,,,,,,
5,Dancer,Bill Nye,0,,,,,,,,,,,,
6,Dancer,Bill Nye,0,,,,,,,,,,,,
2,Dancer,Boston Butt,0,,,,,,,,,,,,
3,Dancer,Boston Butt,0,,,,,,,,,,,,
4,Dancer,Boston Butt,0,,,,,,,,,,,,
5,Dancer,Boston Butt,0,,,,,,,,,,,,
6,Dancer,Boston Butt,0,,,,,,,,,,,,
3,Dancer,Cinderella,0,,,,,,,,,,,,
4,Dancer,Cinderella,0,,,,,,,,,,,,
5,Dancer,Cinderella,0,,,,,,,,,,,,
6,Dancer,Cinderella,0,,,,,,,,,,,,
3,Dancer,Cutler,0,,,,,,,,,,,,
4,Dancer,Cutler,0,,,,,,,,,,,,
5,Dancer,Cutler,0,,,,,,,,,,,,
6,Dancer,Cutler,0,,,,,,,,,,,,
3,Dancer,Dear Abby,0,,,,,,,,,,,,
4,Dancer,Dear Abby,0,,,,,,,,,,,,
5,Dancer,Dear Abby,0,,,,,,,,,,,,
6,Dancer,Dear Abby,0,,,,,,,,,,,,
0,Dancer,Eleanor,0,,,,,,,,,,,,
1,Dancer,Eleanor,0,,,,,,,,,,,,
3,Dancer,Eleanor,0,,,,,,,,,,,,
4,Dancer,Eleanor,0,,,,,,,,,,,,
5,Dancer,Eleanor,0,,,,,,,,,,,,
6,Dancer,Eleanor,0,,,,,,,,,,,,
3,Dancer,Foghorn,0,,,,,,,,,,,,
4,Dancer,Foghorn,0,,,,,,,,,,,,
5,Dancer,Foghorn,0,,,,,,,,,,,,
6,Dancer,Foghorn,0,,,,,,,,,,,,
3,Dancer,Hodl,0,,,,,,,,,,,,
4,Dancer,Hodl,0,,,,,,,,,,,,
5,Dancer,Hodl,0,,,,,,,,,,,,
6,Dancer,Hodl,0,,,,,,,,,,,,
0,Dancer,Martha Stewart,0,,,,,,,,,,,,
3,Dancer,Martha Stewart,0,,,,,,,,,,,,
4,Dancer,Martha Stewart,0,,,,,,,,,,,,
5,Dancer,Martha Stewart,0,,,,,,,,,,,,
6,Dancer,Martha Stewart,0,,,,,,,,,,,,
0,Dancer,Ozark,0,,,,,,,,,,,,
3,Dancer,Ozark,0,,,,,,,,,,,,
4,Dancer,Ozark,0,,,,,,,,,,,,
5,Dancer,Ozark,0,,,,,,,,,,,,
6,Dancer,Ozark,0,,,,,,,,,,,,
3,Dancer,Party in a bottle,0,,,,,,,,,,,,
4,Dancer,Party in a bottle,0,,,,,,,,,,,,
5,Dancer,Party in a bottle,0,,,,,,,,,,,,
6,Dancer,Party in a bottle,0,,,,,,,,,,,,
3,Dancer,Phoenix,0,,,,,,,,,,,,
4,Dancer,Phoenix,0,,,,,,,,,,,,
5,Dancer,Phoenix,0,,,,,,,,,,,,
6,Dancer,Phoenix,0,,,,,,,,,,,,
3,Dancer,Pop-Tart,0,,,,,,,,,,,,
4,Dancer,Pop-Tart,0,,,,,,,,,,,,
5,Dancer,Pop-Tart,0,,,,,,,,,,,,
6,Dancer,Pop-Tart,0,,,,,,,,,,,,
3,Dancer,Ricochet,0,,,,,,,,,,,,
4,Dancer,Ricochet,0,,,,,,,,,,,,
5,Dancer,Ricochet,0,,,,,,,,,,,,
6,Dancer,Ricochet,0,,,,,,,,,,,,
0,Dancer,Safety Meeting,0,,,,,,,,,,,,
1,Dancer,Safety Meeting,0,,,,,,,,,,,,
2,Dancer,Safety Meeting,0,,,,,,,,,,,,
3,Dancer,Safety Meeting,0,,,,,,,,,,,,
4,Dancer,Safety Meeting,0,,,,,,,,,,,,
5,Dancer,Safety Meeting,0,,,,,,,,,,,,
6,Dancer,Safety Meeting,0,,,,,,,,,,,,
3,Dancer,Sparky,0,,,,,,,,,,,,
4,Dancer,Sparky,0,,,,,,,,,,,,
5,Dancer,Sparky,0,,,,,,,,,,,,
6,Dancer,Sparky,0,,,,,,,,,,,,
1,Dancer,Thesaurus,0,,,,,,,,,,,,
