date,week,Team,user_name,ao,type,points,notes
2025-11-01,0,Comet,Hot Lava,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Hot Lava,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Hot Lava,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Comet,Hot Lava,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Comet,Manhole,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Manhole,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Manhole,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Manhole,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Comet,Manhole,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Comet,Manhole,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dancer,Sparky,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Dancer,Sparky,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Sparky,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Sparky,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Sparky,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dancer,Sparky,rg_3rdf_donation,Donation,0,Donation already achieved this week
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Comet,Mahomes,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Mahomes,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Mahomes,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Mahomes,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Comet,Mahomes,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Comet,Mahomes,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-03,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Frontier,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Frontier,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Frontier,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Frontier,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Frontier,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Frontier,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Comet,Frontier,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Comet,Pearl,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Pearl,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Pearl,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Pearl,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Pearl,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Comet,Pearl,2nd-f,2ndf,5,Bears and Pizza
2025-11-01,0,Dasher,Jellystone,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Jellystone,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Jellystone,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Jellystone,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Jellystone,rg_ec3,ec,0,EC points already earned today
2025-11-01,0,Dasher,Jellystone,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dasher,Jellystone,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Dasher,Jellystone,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Rudolph,Ringo,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Rudolph,Ringo,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Rudolph,Ringo,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Rudolph,Ringo,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Rudolph,Ringo,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Cupid,Caboose,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Cupid,Caboose,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Cupid,Caboose,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Cupid,Caboose,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Prancer,Hank Hill,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Hank Hill,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Prancer,Hank Hill,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Prancer,Hank Hill,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Prancer,Hank Hill,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Prancer,Hank Hill,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Prancer,Hank Hill,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Prancer,Hank Hill,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Prancer,Hank Hill,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Prancer,Spit Valve,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,workout Q,1,Q
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Prancer,Spit Valve,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Prancer,Spit Valve,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Prancer,Spit Valve,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Unknown Team,Ferkus,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Unknown Team,Ferkus,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Donner,Bedpan,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,Bedpan,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,Bedpan,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Donner,Bedpan,2nd-f,2ndf,5,Return of the points ruckers
2025-11-02,1,Donner,Bedpan,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Donner,Hanger,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,Hanger,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Donner,Hanger,2nd-f,2ndf,5,Return of the points ruckers
2025-11-01,0,Dancer,Dear Abby,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Dear Abby,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Dear Abby,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Dear Abby,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Dear Abby,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dancer,Dear Abby,2nd-f,2ndf,5,Return of the points ruckers
2025-11-03,1,Dancer,Dear Abby,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Blitzen,Schlitz,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Blitzen,Schlitz,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Blitzen,Schlitz,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Blitzen,Schlitz,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Blitzen,Schlitz,2nd-f,2ndf,5,Return of the points ruckers
2025-11-01,0,Rudolph,Napster,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Rudolph,Napster,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Rudolph,Napster,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Rudolph,Napster,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Rudolph,Napster,2nd-f,2ndf,5,Return of the points ruckers
2025-11-01,0,Cupid,Duck Hunt,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Cupid,Duck Hunt,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Cupid,Duck Hunt,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Cupid,Duck Hunt,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Cupid,Duck Hunt,2nd-f,2ndf,5,Return of the points ruckers
2025-11-03,1,Cupid,Duck Hunt,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Doozie,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Doozie,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Doozie,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Doozie,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Doozie,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dasher,Doozie,2nd-f,2ndf,5,Return of the points ruckers
2025-11-02,1,Dasher,Doozie,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-03,1,Dasher,Doozie,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Vixen,Hat Trick,2nd-f,2ndf,5,Return of the points ruckers
2025-11-01,0,Prancer,Deliverance,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Deliverance,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Prancer,Deliverance,2nd-f,2ndf,5,Return of the points ruckers
2025-11-01,0,Dancer,Pop-Tart,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Pop-Tart,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Pop-Tart,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Pop-Tart,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dancer,Pop-Tart,2nd-f,2ndf,5,Return of the points ruckers
2025-11-03,1,Dancer,Pop-Tart,rg_ec1,ec,1,"EC, noice!"
2025-11-01,0,Donner,Celler Dweller,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,Celler Dweller,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,Celler Dweller,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Donner,Celler Dweller,2nd-f,2ndf,5,Return of the points ruckers
2025-11-02,1,Prancer,Hot Boxx,2nd-f,2ndf,5,Bears and Pizza
2025-11-01,0,Comet,Choco Taco,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Choco Taco,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Choco Taco,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Comet,Choco Taco,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dasher,Olive Oyl,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Olive Oyl,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-02,1,Dasher,Olive Oyl,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Dasher,Olive Oyl,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Dasher,Old Maid,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Old Maid,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Old Maid,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Old Maid,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dasher,Old Maid,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Dasher,Old Maid,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Comet,Algorithm,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Algorithm,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Algorithm,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Algorithm,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Algorithm,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Algorithm,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Comet,Algorithm,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Comet,Bambino,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Bambino,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Bambino,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Bambino,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Bambino,2nd-f,2ndf,5,Bears and Pizza
2025-11-01,0,Prancer,Nemo,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Prancer,Nemo,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Prancer,Nemo,2nd-f,2ndf,5,Bears and Pizza
2025-11-01,0,Dancer,Party in a bottle,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Party in a bottle,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Party in a bottle,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Party in a bottle,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Dancer,Party in a bottle,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Dancer,Party in a bottle,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Comet,Pull-up,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Pull-up,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Pull-up,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Pull-up,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Comet,Pull-up,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-03,1,Comet,Pull-up,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Foghorn,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Foghorn,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Foghorn,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Foghorn,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Foghorn,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dancer,Foghorn,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-03,1,Dancer,Foghorn,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Hodl,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Hodl,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Hodl,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Hodl,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dancer,Hodl,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-03,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Dancer,Hodl,rg_ec1,ec,0,EC points already earned today
2025-11-01,0,Dasher,Scratch and Dent,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Scratch and Dent,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Scratch and Dent,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Scratch and Dent,rg_ec3,ec,0,EC points already earned today
2025-11-01,0,Dasher,Scratch and Dent,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dasher,Scratch and Dent,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dasher,Scratch and Dent,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-01,0,Comet,Happy Camper,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Happy Camper,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Happy Camper,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Happy Camper,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-03,1,Comet,Happy Camper,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Boston Butt,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Boston Butt,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Vixen,Dilly Dilly,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Vixen,Dilly Dilly,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-03,1,Vixen,Dilly Dilly,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Donner,Trickle,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,Trickle,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Vixen,5-Putt,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Vixen,5-Putt,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Vixen,vern,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Vixen,vern,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-03,1,Vixen,vern,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Toby,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Toby,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Second Best,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Second Best,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,John Denver,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,John Denver,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Donner,John Denver,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-03,1,Donner,John Denver,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,DJ Sump Pump,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,DJ Sump Pump,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,DJ Sump Pump,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Blitzen,Gopher,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Blitzen,Gopher,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-03,1,Blitzen,Gopher,rg_ec1,ec,1,"EC, noice!"
2025-11-01,0,Comet,Bob Villa,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Bob Villa,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Bob Villa,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Bob Villa,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Comet,Bob Villa,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Cupid,Sparkler,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Cupid,Sparkler,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Cupid,Sparkler,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-02,1,Cupid,Sparkler,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-03,1,Cupid,Sparkler,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Vixen,Hackman,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Vixen,Hackman,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,Storm Chaser,2nd-f,2ndf,5,Post convergence Food and Fellowship
