date,week,Team,user_name,ao,type,points,notes
2025-11-07,1,Comet,Dauber,,sixpack bonus,1,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange', 'downrange', 'ao-the-olympiad', 'ao-el-coyote', 'downrange', 'downrange')"
2025-11-07,1,Comet,Dauber,downrange,1stf,3,downrange - 5:15 @ The Complex
2025-11-01,0,Donner,Chum Bucket,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Donner,Chum Bucket,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,Chum Bucket,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Donner,Chum Bucket,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,Chum Bucket,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-02,1,Donner,Chum Bucket,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Donner,Chum Bucket,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Donner,Chum Bucket,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Donner,Chum Bucket,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-04,1,Donner,Chum Bucket,3rd-f-qsource,qs,5,QS
2025-11-04,1,Donner,Chum Bucket,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Donner,Chum Bucket,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Donner,Chum Bucket,ao-the-ridge,1stf,3,ao-the-ridge - Peterbilt 54 Reps Ladder of Pain
2025-11-05,1,Donner,Chum Bucket,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-05,1,Donner,Chum Bucket,2nd-f,2ndf,5,Weiner Wednesday Was Wonderful
2025-11-06,1,Donner,Chum Bucket,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-07,1,Donner,Chum Bucket,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-07,1,Donner,Chum Bucket,rg_ec2,ec,2,"EC, noice!"
2025-11-07,1,Donner,Chum Bucket,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-07,1,Donner,Chum Bucket,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Comet,Meta,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Meta,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Meta,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Comet,Meta,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Meta,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Meta,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Comet,Meta,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Comet,Meta,2nd-f,2ndf,5,Bears and Pizza
2025-11-03,1,Comet,Meta,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-03,1,Comet,Meta,ao-the-ridge,1stf,3,ao-the-ridge - Algorithms 3 station BC
2025-11-03,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Meta,ao-the-ridge,1stf,3,ao-the-ridge - Peterbilt 54 Reps Ladder of Pain
2025-11-04,1,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Comet,Meta,downrange,1stf,3,downrange - Dora with Finch
2025-11-05,1,Comet,Meta,,sixpack bonus,4,"('downrange', 'ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-silo')"
2025-11-05,1,Comet,Meta,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-05,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Meta,,sixpack bonus,1,"('downrange', 'ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-silo', 'ao-el-coyote')"
2025-11-06,1,Comet,Meta,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Comet,Meta,,sixpack bonus,1,"('downrange', 'ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad')"
2025-11-06,1,Comet,Meta,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-06,1,Comet,Meta,3rd-f-qsource,qs,5,QS
2025-11-06,1,Comet,Meta,,sixpack bonus,1,"('downrange', 'ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad', 'downrange')"
2025-11-06,1,Comet,Meta,downrange,1stf,3,downrange - EEBC The Wood
2025-11-07,1,Comet,Meta,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Meta,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-07,1,Comet,Meta,,sixpack bonus,1,"('downrange', 'ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'ao-the-olympiad')"
2025-11-07,1,Comet,Meta,ao-the-olympiad,workout Q,1,Q
2025-11-07,1,Comet,Meta,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-01,0,Comet,Fire Hose,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Fire Hose,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Fire Hose,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-03,1,Comet,Fire Hose,rg_popup,popup,3,YAY! You did the popup!
2025-11-01,0,Donner,fuzzy navel,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Donner,fuzzy navel,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Donner,fuzzy navel,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Donner,fuzzy navel,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-02,1,Donner,fuzzy navel,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Donner,fuzzy navel,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Donner,fuzzy navel,rg_popup,popup,3,YAY! You did the popup!
2025-11-04,1,Donner,fuzzy navel,3rd-f-qsource,qs,5,QS
2025-11-04,1,Donner,fuzzy navel,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Donner,fuzzy navel,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Donner,fuzzy navel,rg_3rdf_donation,Donation,0,Donation already achieved this week
2025-11-05,1,Donner,fuzzy navel,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-05,1,Donner,fuzzy navel,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Comet,Hot Lava,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Hot Lava,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Hot Lava,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Comet,Hot Lava,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Hot Lava,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Hot Lava,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Comet,Hot Lava,2nd-f,2ndf,5,Bears and Pizza
2025-11-03,1,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Comet,Hot Lava,ao-the-colosseum,1stf,3,ao-the-colosseum - Mahome’s Miles
2025-11-03,1,Comet,Hot Lava,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Comet,Hot Lava,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-04,1,Comet,Hot Lava,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Comet,Hot Lava,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-04,1,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Hot Lava,3rd-f-qsource,qs,5,QS
2025-11-05,1,Comet,Hot Lava,ao-dmz,1stf,3,ao-dmz - Dilly's burpees
2025-11-05,1,Comet,Hot Lava,,sixpack bonus,4,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-dmz', 'downrange')"
2025-11-05,1,Comet,Hot Lava,downrange,1stf,3,downrange - Dora with Finch
2025-11-05,1,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Hot Lava,,Around The World,5,"('ao-dmz', 'downrange', 'ao-the-olympiad', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum')"
2025-11-06,1,Comet,Hot Lava,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-dmz', 'downrange', 'ao-the-olympiad')"
2025-11-06,1,Comet,Hot Lava,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-06,1,Comet,Hot Lava,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-dmz', 'downrange', 'ao-the-olympiad', 'ao-el-coyote')"
2025-11-06,1,Comet,Hot Lava,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Comet,Hot Lava,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-dmz', 'downrange', 'ao-the-olympiad', 'ao-el-coyote', 'downrange')"
2025-11-06,1,Comet,Hot Lava,downrange,1stf,3,downrange - EEBC The Wood
2025-11-06,1,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Hot Lava,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Hot Lava,3rd-f,3rdf,5,pantry Friday
2025-11-07,1,Comet,Hot Lava,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-dmz', 'downrange', 'ao-the-olympiad', 'ao-el-coyote', 'downrange', 'ao-the-olympiad')"
2025-11-07,1,Comet,Hot Lava,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-01,0,Comet,Manhole,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Manhole,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Comet,Manhole,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Manhole,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Comet,Manhole,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Comet,Manhole,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Comet,Manhole,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Comet,Manhole,ao-the-colosseum,1stf,3,ao-the-colosseum - Mahome’s Miles
2025-11-03,1,Comet,Manhole,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-04,1,Comet,Manhole,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-04,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Manhole,3rd-f-qsource,qs,5,QS
2025-11-04,1,Comet,Manhole,ao-el-coyote,workout Q,1,Q
2025-11-04,1,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-05,1,Comet,Manhole,ao-dmz,1stf,3,ao-dmz - Dilly's burpees
2025-11-05,1,Comet,Manhole,,sixpack bonus,4,"('ao-the-colosseum', 'downrange', 'ao-black-rock', 'ao-el-coyote', 'ao-dmz', 'downrange')"
2025-11-05,1,Comet,Manhole,downrange,1stf,3,downrange - Dora with Finch
2025-11-05,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Manhole,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-black-rock', 'ao-el-coyote', 'ao-dmz', 'downrange', 'ao-el-coyote')"
2025-11-06,1,Comet,Manhole,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Comet,Manhole,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-black-rock', 'ao-el-coyote', 'ao-dmz', 'downrange', 'ao-el-coyote', 'downrange')"
2025-11-06,1,Comet,Manhole,downrange,1stf,3,downrange - EEBC The Wood
2025-11-06,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Manhole,,Around The World,5,"('ao-dmz', 'downrange', 'ao-the-olympiad', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum')"
2025-11-06,1,Comet,Manhole,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-black-rock', 'ao-el-coyote', 'ao-dmz', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad')"
2025-11-06,1,Comet,Manhole,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-07,1,Comet,Manhole,,sixpack bonus,1,"('ao-the-colosseum', 'downrange', 'ao-black-rock', 'ao-el-coyote', 'ao-dmz', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'ao-the-olympiad')"
2025-11-07,1,Comet,Manhole,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-07,1,Comet,Manhole,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Manhole,3rd-f,3rdf,5,pantry Friday
2025-11-01,0,Dancer,Sparky,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Dancer,Sparky,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dancer,Sparky,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Sparky,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Sparky,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-02,1,Dancer,Sparky,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Dancer,Sparky,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Dancer,Sparky,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-04,1,Dancer,Sparky,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-04,1,Dancer,Sparky,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Dancer,Sparky,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Dancer,Sparky,3rd-f-qsource,qs,5,QS
2025-11-07,1,Dancer,Sparky,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-07,1,Dancer,Sparky,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Dancer,Sparky,3rd-f,3rdf,5,pantry Friday
2025-11-01,0,Comet,Mahomes,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Mahomes,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Comet,Mahomes,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Mahomes,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Comet,Mahomes,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Comet,Mahomes,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Comet,Mahomes,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Comet,Mahomes,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-03,1,Comet,Mahomes,ao-the-colosseum,workout Q,1,Q
2025-11-03,1,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Mahome’s Miles
2025-11-03,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Mahomes,3rd-f-qsource,QSource Q,1,QSQ
2025-11-04,1,Comet,Mahomes,3rd-f-qsource,qs,5,QS
2025-11-04,1,Comet,Mahomes,ao-the-colosseum,1stf,3,ao-the-colosseum - Bunker’s Beatdown
2025-11-04,1,Comet,Mahomes,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Comet,Mahomes,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-05,1,Comet,Mahomes,,sixpack bonus,4,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange')"
2025-11-05,1,Comet,Mahomes,downrange,1stf,3,downrange - Dora with Finch
2025-11-06,1,Comet,Mahomes,,sixpack bonus,1,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange', 'ao-el-coyote')"
2025-11-06,1,Comet,Mahomes,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Mahomes,,sixpack bonus,1,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange', 'ao-el-coyote', 'downrange')"
2025-11-06,1,Comet,Mahomes,downrange,1stf,3,downrange - EEBC The Wood
2025-11-06,1,Comet,Mahomes,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-06,1,Comet,Mahomes,,sixpack bonus,1,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad')"
2025-11-06,1,Comet,Mahomes,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-07,1,Comet,Mahomes,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Mahomes,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-07,1,Comet,Mahomes,,sixpack bonus,1,"('downrange', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'downrange', 'ao-el-coyote', 'downrange', 'ao-the-olympiad', 'ao-the-olympiad')"
2025-11-07,1,Comet,Mahomes,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-01,0,Comet,Frontier,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Frontier,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Frontier,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Comet,Frontier,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Frontier,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Comet,Frontier,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-02,1,Comet,Frontier,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Comet,Frontier,2nd-f,2ndf,5,Bears and Pizza
2025-11-03,1,Comet,Frontier,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-03,1,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Comet,Frontier,rg_ec3,ec,0,EC points already earned today
2025-11-04,1,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Frontier,3rd-f-qsource,qs,5,QS
2025-11-06,1,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Comet,Frontier,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-07,1,Comet,Frontier,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Frontier,3rd-f,3rdf,5,pantry Friday
2025-11-07,1,Comet,Frontier,ao-the-olympiad,1stf,3,ao-the-olympiad - Meta and Ladders
2025-11-01,0,Comet,Pearl,3rd-f,3rdf,5,Food Pantry
2025-11-01,0,Comet,Pearl,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Pearl,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Pearl,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Pearl,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Comet,Pearl,2nd-f,2ndf,5,Bears and Pizza
2025-11-02,1,Comet,Pearl,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Comet,Pearl,ao-the-ridge,1stf,3,ao-the-ridge - Algorithms 3 station BC
2025-11-04,1,Comet,Pearl,ao-the-colosseum,1stf,3,ao-the-colosseum - Bunker’s Beatdown
2025-11-04,1,Comet,Pearl,3rd-f-qsource,qs,5,QS
2025-11-05,1,Comet,Pearl,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-05,1,Comet,Pearl,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Pearl,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-07,1,Comet,Pearl,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Comet,Happy Camper,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Happy Camper,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Comet,Happy Camper,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Comet,Happy Camper,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-03,1,Comet,Happy Camper,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Comet,Happy Camper,ao-the-silo,1stf,3,ao-the-silo - RDG week1
