date,week,Team,user_name,ao,type,points,notes
2025-07-15,1,Dasher,Hank Hill,ao-black-diamond,1stf,4.0,
2025-07-15,1,Dasher,Hank Hill,ao-el-coyote,workout Q,1.0,Q
2025-07-15,1,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,
2025-07-15,1,Dasher,Hank Hill,3rd-f-qsource,qs,4.0,QS
2025-07-16,1,Dasher,Hank Hill,,Around The World,5.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum')"
2025-07-16,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Dasher,Hank Hill,,sixpack bonus,4.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum')"
2025-07-17,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,
2025-07-18,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz')"
2025-07-18,1,Dasher,Hank Hill,ao-da-grizz,1stf,3.0,
2025-07-19,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz', 'ao-the-ridge')"
2025-07-19,1,Dasher,Hank Hill,ao-the-ridge,1stf,3.0,
2025-07-19,1,Dasher,Hank Hill,3rd-f,3rdf,0.0,3rd F already achieved this week
2025-07-19,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz', 'ao-the-ridge', 'ao-the-colosseum')"
2025-07-19,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Dasher,Hank Hill,downrange,1stf,3.0,
2025-07-21,2,Dasher,Hank Hill,ao-the-grove,1stf,3.0,
2025-07-22,2,Dasher,Hank Hill,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,
2025-07-22,2,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,
2025-07-23,2,Dasher,Hank Hill,downrange,1stf,3.0,
2025-07-23,2,Dasher,Hank Hill,,Around The World,5.0,"('downrange', 'ao-the-grove', 'ao-el-coyote', 'ao-the-colosseum', 'downrange', 'ao-ravens-nest')"
2025-07-23,2,Dasher,Hank Hill,,sixpack bonus,4.0,"('downrange', 'ao-the-grove', 'ao-el-coyote', 'ao-the-colosseum', 'downrange', 'ao-ravens-nest')"
2025-07-23,2,Dasher,Hank Hill,ao-ravens-nest,1stf,3.0,
2025-07-12,0,Donner,Sparky,ao-the-ridge,1stf,3.0,
2025-07-15,1,Donner,Sparky,ao-el-coyote,1stf,3.0,
2025-07-15,1,Donner,Sparky,3rd-f-qsource,qs,4.0,QS
2025-07-18,1,Donner,Sparky,ao-the-ridge,1stf,3.0,
2025-07-21,2,Donner,Sparky,downrange,1stf,3.0,
2025-07-22,2,Donner,Sparky,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Donner,Sparky,ao-el-coyote,1stf,3.0,
2025-07-12,0,Blitzen,Mahomes,ao-the-ridge,1stf,3.0,
2025-07-14,1,Blitzen,Mahomes,ao-the-ridge,1stf,3.0,
2025-07-15,1,Blitzen,Mahomes,ao-el-coyote,1stf,3.0,
2025-07-17,1,Blitzen,Mahomes,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Blitzen,Mahomes,ao-el-coyote,workout Q,1.0,Q
2025-07-17,1,Blitzen,Mahomes,ao-el-coyote,1stf,3.0,
2025-07-18,1,Blitzen,Mahomes,ao-the-ridge,workout Q,0.0,you already Q'd a workout this week
2025-07-18,1,Blitzen,Mahomes,ao-the-ridge,1stf,3.0,
2025-07-22,2,Blitzen,Mahomes,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Blitzen,Mahomes,ao-el-coyote,1stf,3.0,
2025-07-23,2,Blitzen,Mahomes,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Dasher,Duck Hunt,ao-the-ridge,1stf,3.0,
2025-07-12,0,Dasher,Duck Hunt,ao-the-colosseum,1stf,3.0,
2025-07-13,1,Dasher,Duck Hunt,2nd-f,2ndf,3.0,2ndF
2025-07-14,1,Dasher,Duck Hunt,downrange,1stf,3.0,
2025-07-15,1,Dasher,Duck Hunt,ao-black-diamond,1stf,4.0,
2025-07-17,1,Dasher,Duck Hunt,ao-black-diamond,1stf,4.0,
2025-07-18,1,Dasher,Duck Hunt,ao-da-grizz,1stf,3.0,
2025-07-20,2,Dasher,Duck Hunt,2nd-f,2ndf,3.0,2ndF
2025-07-22,2,Dasher,Duck Hunt,ao-black-rock,1stf,3.0,
2025-07-23,2,Dasher,Duck Hunt,ao-the-silo,1stf,3.0,
2025-07-12,0,Unknown Team,Speedbag (F3 Southsid3),ao-the-ridge,1stf,3.0,
2025-07-12,0,Olive,Hodl,ao-the-ridge,1stf,3.0,
2025-07-14,1,Olive,Hodl,ao-the-ridge,1stf,3.0,
2025-07-16,1,Olive,Hodl,ao-the-silo,workout Q,1.0,Q
2025-07-16,1,Olive,Hodl,ao-the-silo,1stf,3.0,
2025-07-18,1,Olive,Hodl,ao-da-grizz,1stf,3.0,
2025-07-19,1,Olive,Hodl,ao-the-ridge,1stf,3.0,
2025-07-20,2,Olive,Hodl,2nd-f,2ndf,3.0,2ndF
2025-07-21,2,Olive,Hodl,ao-the-ridge,1stf,3.0,
2025-07-22,2,Olive,Hodl,ao-the-ridge,1stf,3.0,
2025-07-12,0,Prancer,Scratch and Dent,ao-the-ridge,1stf,3.0,
2025-07-14,1,Prancer,Scratch and Dent,ao-the-silo,1stf,3.0,
2025-07-15,1,Prancer,Scratch and Dent,ao-the-ridge,1stf,3.0,
2025-07-16,1,Prancer,Scratch and Dent,ao-the-silo,1stf,3.0,
2025-07-17,1,Prancer,Scratch and Dent,ao-the-ridge,1stf,3.0,
2025-07-21,2,Prancer,Scratch and Dent,ao-the-silo,1stf,3.0,
2025-07-22,2,Prancer,Scratch and Dent,ao-the-ridge,1stf,3.0,
2025-07-23,2,Prancer,Scratch and Dent,ao-the-silo,workout Q,1.0,Q
2025-07-23,2,Prancer,Scratch and Dent,ao-the-silo,1stf,3.0,
2025-07-12,0,Unknown Team,Popeye,ao-the-ridge,1stf,3.0,
2025-07-12,0,Cupid,Binford,ao-da-grizz,1stf,3.0,
2025-07-15,1,Cupid,Binford,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Prancer,Schlitz,ao-da-grizz,1stf,3.0,
2025-07-13,1,Prancer,Schlitz,2nd-f,2ndf,3.0,2ndF
2025-07-18,1,Prancer,Schlitz,downrange,1stf,3.0,
2025-07-20,2,Prancer,Schlitz,2nd-f,2ndf,3.0,2ndF
2025-07-21,2,Prancer,Schlitz,ao-the-grove,workout Q,1.0,Q
2025-07-21,2,Prancer,Schlitz,ao-the-grove,1stf,3.0,
2025-07-12,0,Vixen,Cowbell,ao-da-grizz,1stf,3.0,
2025-07-16,1,Vixen,Cowbell,ao-ravens-nest,1stf,3.0,
2025-07-18,1,Vixen,Cowbell,ao-da-grizz,workout Q,1.0,Q
2025-07-18,1,Vixen,Cowbell,ao-da-grizz,1stf,3.0,
2025-07-19,1,Vixen,Cowbell,ao-da-grizz,1stf,3.0,
2025-07-22,2,Vixen,Cowbell,ao-the-colosseum,workout Q,1.0,Q
2025-07-22,2,Vixen,Cowbell,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Dancer,Homer Simpson,ao-da-grizz,1stf,3.0,
2025-07-14,1,Dancer,Homer Simpson,downrange,1stf,3.0,
2025-07-19,1,Dancer,Homer Simpson,ao-the-ridge,1stf,3.0,
2025-07-19,1,Dancer,Homer Simpson,3rd-f,3rdf,5.0,3rdF
2025-07-19,1,Dancer,Homer Simpson,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Dancer,fuzzy navel,ao-da-grizz,workout Q,1.0,Q
2025-07-12,0,Dancer,fuzzy navel,ao-da-grizz,1stf,3.0,
2025-07-14,1,Dancer,fuzzy navel,3rd-f,3rdf,5.0,3rdF
2025-07-19,1,Dancer,fuzzy navel,ao-da-grizz,workout Q,1.0,Q
2025-07-19,1,Dancer,fuzzy navel,ao-da-grizz,1stf,3.0,
2025-07-12,0,Rudolph,Boomer,ao-da-grizz,1stf,3.0,
2025-07-12,0,Rudolph,Boomer,ao-the-colosseum,workout Q,1.0,Q
2025-07-12,0,Rudolph,Boomer,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Rudolph,Boomer,ao-el-coyote,1stf,3.0,
2025-07-15,1,Rudolph,Boomer,3rd-f-qsource,qs,4.0,QS
2025-07-16,1,Rudolph,Boomer,ao-ravens-nest,1stf,3.0,
2025-07-18,1,Rudolph,Boomer,ao-da-grizz,1stf,3.0,
2025-07-19,1,Rudolph,Boomer,ao-da-grizz,1stf,3.0,
2025-07-19,1,Rudolph,Boomer,3rd-f,3rdf,5.0,3rdF
2025-07-19,1,Rudolph,Boomer,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Olive,Folgers,ao-da-grizz,1stf,3.0,
2025-07-12,0,Dasher,Large Marge,ao-da-grizz,1stf,3.0,
2025-07-12,0,Prancer,Sailer Moon,ao-da-grizz,1stf,3.0,
2025-07-19,1,Prancer,Sailer Moon,ao-da-grizz,1stf,3.0,
2025-07-12,0,Rudolph,Scuba Steve,ao-da-grizz,1stf,3.0,
2025-07-14,1,Rudolph,Scuba Steve,ao-the-ridge,1stf,3.0,
2025-07-17,1,Rudolph,Scuba Steve,ao-the-olympiad,1stf,3.0,
2025-07-18,1,Rudolph,Scuba Steve,ao-the-colosseum,1stf,3.0,
2025-07-19,1,Rudolph,Scuba Steve,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Rudolph,Scuba Steve,ao-the-ridge,1stf,3.0,
2025-07-12,0,Vixen,Phoenix,ao-da-grizz,1stf,3.0,
2025-07-13,1,Vixen,Phoenix,2nd-f,2ndf,3.0,2ndF
2025-07-14,1,Vixen,Phoenix,downrange,1stf,3.0,
2025-07-14,1,Vixen,Phoenix,ao-the-silo,1stf,3.0,
2025-07-15,1,Vixen,Phoenix,ao-black-rock,1stf,3.0,
2025-07-16,1,Vixen,Phoenix,ao-the-colosseum,1stf,3.0,
2025-07-19,1,Vixen,Phoenix,,Around The World,5.0,"('downrange', 'ao-the-silo', 'ao-black-rock', 'ao-the-colosseum', 'ao-da-grizz')"
2025-07-19,1,Vixen,Phoenix,ao-da-grizz,1stf,3.0,
2025-07-19,1,Vixen,Phoenix,3rd-f,3rdf,5.0,3rdF
2025-07-19,1,Vixen,Phoenix,,sixpack bonus,4.0,"('downrange', 'ao-the-silo', 'ao-black-rock', 'ao-the-colosseum', 'ao-da-grizz', 'ao-the-colosseum')"
2025-07-19,1,Vixen,Phoenix,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Vixen,Phoenix,downrange,1stf,3.0,
2025-07-21,2,Vixen,Phoenix,downrange,1stf,3.0,
2025-07-22,2,Vixen,Phoenix,ao-black-rock,1stf,3.0,
2025-07-23,2,Vixen,Phoenix,ao-the-colosseum,1stf,3.0,
2025-07-23,2,Vixen,Phoenix,downrange,1stf,3.0,
2025-07-12,0,Unknown Team,Eliot Ness,ao-da-grizz,1stf,3.0,
2025-07-12,0,Unknown Team,Eliot Ness,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Unknown Team,Eliot Ness,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Unknown Team,Eliot Ness,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Unknown Team,Eliot Ness,3rd-f-qsource,qs,4.0,QS
2025-07-12,0,Blitzen,slackblast,downrange,1stf,3.0,
2025-07-16,1,Blitzen,slackblast,downrange,1stf,3.0,
2025-07-12,0,Comet,Foghorn,downrange,1stf,3.0,
2025-07-14,1,Comet,Foghorn,ao-the-colosseum,1stf,3.0,
2025-07-16,1,Comet,Foghorn,ao-the-silo,1stf,3.0,
2025-07-17,1,Comet,Foghorn,3rd-f-qsource,qs,4.0,QS
2025-07-17,1,Comet,Foghorn,ao-black-diamond,1stf,4.0,
2025-07-21,2,Comet,Foghorn,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Comet,Foghorn,ao-black-rock,workout Q,1.0,Q
2025-07-22,2,Comet,Foghorn,ao-black-rock,1stf,3.0,
2025-07-23,2,Comet,Foghorn,ao-the-silo,1stf,3.0,
2025-07-12,0,Prancer,Dilly Dilly,ao-the-colosseum,1stf,3.0,
2025-07-14,1,Prancer,Dilly Dilly,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Prancer,Dilly Dilly,ao-the-ridge,1stf,3.0,
2025-07-16,1,Prancer,Dilly Dilly,ao-the-ridge,1stf,3.0,
2025-07-21,2,Prancer,Dilly Dilly,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Prancer,Dilly Dilly,ao-the-ridge,1stf,3.0,
2025-07-23,2,Prancer,Dilly Dilly,ao-the-ridge,workout Q,1.0,Q
2025-07-23,2,Prancer,Dilly Dilly,ao-the-ridge,1stf,3.0,
2025-07-12,0,Donner,TPS Report,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Unknown Team,Slinky,ao-the-colosseum,1stf,3.0,
2025-07-12,0,Rudolph,Backstreet,ao-the-colosseum,1stf,3.0,
2025-07-13,1,Rudolph,Backstreet,2nd-f,2ndf,3.0,2ndF
2025-07-14,1,Rudolph,Backstreet,downrange,1stf,3.0,
2025-07-15,1,Rudolph,Backstreet,ao-el-coyote,1stf,3.0,
2025-07-18,1,Rudolph,Backstreet,downrange,1stf,3.0,
2025-07-21,2,Rudolph,Backstreet,downrange,1stf,3.0,
2025-07-23,2,Rudolph,Backstreet,downrange,1stf,3.0,
2025-07-12,0,Blitzen,Spit Valve,ao-the-colosseum,1stf,3.0,
2025-07-13,1,Blitzen,Spit Valve,2nd-f,2ndf,3.0,2ndF
2025-07-14,1,Blitzen,Spit Valve,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Blitzen,Spit Valve,3rd-f-qsource,QSource Q,1.0,QSQ
2025-07-15,1,Blitzen,Spit Valve,3rd-f-qsource,qs,4.0,QS
2025-07-17,1,Blitzen,Spit Valve,downrange,1stf,3.0,
2025-07-18,1,Blitzen,Spit Valve,ao-the-olympiad,workout Q,1.0,Q
2025-07-18,1,Blitzen,Spit Valve,ao-the-olympiad,1stf,3.0,
2025-07-19,1,Blitzen,Spit Valve,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Blitzen,Spit Valve,ao-the-colosseum,1stf,3.0,
2025-07-23,2,Blitzen,Spit Valve,ao-the-ridge,1stf,3.0,
2025-07-13,1,Comet,Sparkler,2nd-f,2ndf,3.0,2ndF
2025-07-18,1,Comet,Sparkler,ao-the-grove,1stf,3.0,
2025-07-21,2,Comet,Sparkler,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Comet,Sparkler,ao-black-rock,1stf,3.0,
2025-07-23,2,Comet,Sparkler,downrange,1stf,3.0,
2025-07-13,1,Rudolph,Deja vu,2nd-f,2ndf,3.0,2ndF
2025-07-14,1,Olive,Happy Camper,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Olive,Happy Camper,ao-the-ridge,1stf,3.0,
2025-07-21,2,Olive,Happy Camper,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Olive,Happy Camper,ao-the-ridge,1stf,3.0,
2025-07-23,2,Olive,Happy Camper,ao-the-ridge,1stf,3.0,
2025-07-14,1,Dasher,vern,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Dasher,vern,ao-the-ridge,1stf,3.0,
2025-07-17,1,Dasher,vern,ao-the-colosseum,1stf,3.0,
2025-07-19,1,Dasher,vern,ao-the-ridge,1stf,3.0,
2025-07-21,2,Dasher,vern,ao-the-colosseum,workout Q,1.0,Q
2025-07-21,2,Dasher,vern,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Dasher,vern,ao-black-diamond,workout Q,0.0,you already Q'd a workout this week
2025-07-22,2,Dasher,vern,ao-black-diamond,1stf,4.0,
2025-07-22,2,Dasher,vern,ao-el-coyote,1stf,3.0,
2025-07-23,2,Dasher,vern,ao-the-ridge,1stf,3.0,
2025-07-14,1,Vixen,Bunker,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Vixen,Bunker,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Vixen,Bunker,ao-the-colosseum,1stf,3.0,
2025-07-18,1,Vixen,Bunker,ao-the-grove,1stf,3.0,
2025-07-21,2,Vixen,Bunker,ao-the-grove,1stf,3.0,
2025-07-23,2,Vixen,Bunker,ao-the-colosseum,workout Q,1.0,Q
2025-07-23,2,Vixen,Bunker,ao-the-colosseum,1stf,3.0,
2025-07-14,1,Prancer,Chum Bucket,ao-the-colosseum,workout Q,1.0,Q
2025-07-14,1,Prancer,Chum Bucket,ao-the-colosseum,1stf,3.0,
2025-07-14,1,Prancer,Chum Bucket,downrange,1stf,3.0,
2025-07-15,1,Prancer,Chum Bucket,ao-black-diamond,1stf,4.0,
2025-07-16,1,Prancer,Chum Bucket,ao-ravens-nest,1stf,3.0,
2025-07-17,1,Prancer,Chum Bucket,,Around The World,5.0,"('ao-the-colosseum', 'downrange', 'ao-black-diamond', 'ao-ravens-nest', 'ao-el-coyote')"
2025-07-17,1,Prancer,Chum Bucket,ao-el-coyote,1stf,3.0,
2025-07-18,1,Prancer,Chum Bucket,,sixpack bonus,4.0,"('ao-the-colosseum', 'downrange', 'ao-black-diamond', 'ao-ravens-nest', 'ao-el-coyote', 'ao-the-grove')"
2025-07-18,1,Prancer,Chum Bucket,ao-the-grove,1stf,3.0,
2025-07-19,1,Prancer,Chum Bucket,,sixpack bonus,1.0,"('ao-the-colosseum', 'downrange', 'ao-black-diamond', 'ao-ravens-nest', 'ao-el-coyote', 'ao-the-grove', 'downrange')"
2025-07-19,1,Prancer,Chum Bucket,downrange,1stf,3.0,
2025-07-21,2,Prancer,Chum Bucket,ao-the-grove,1stf,3.0,
2025-07-22,2,Prancer,Chum Bucket,ao-black-diamond,1stf,4.0,
2025-07-22,2,Prancer,Chum Bucket,3rd-f-qsource,QSource Q,1.0,QSQ
2025-07-22,2,Prancer,Chum Bucket,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Prancer,Chum Bucket,ao-el-coyote,workout Q,1.0,Q
2025-07-22,2,Prancer,Chum Bucket,ao-el-coyote,1stf,3.0,
2025-07-14,1,Comet,Flo,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Comet,Flo,ao-the-ridge,1stf,3.0,
2025-07-17,1,Comet,Flo,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Comet,Flo,ao-the-colosseum,1stf,3.0,
2025-07-22,2,Comet,Flo,ao-the-ridge,1stf,3.0,
2025-07-23,2,Comet,Flo,ao-the-ridge,1stf,3.0,
2025-07-14,1,Vixen,Tweety,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Vixen,Tweety,ao-black-diamond,workout Q,1.0,Q
2025-07-17,1,Vixen,Tweety,ao-black-diamond,1stf,4.0,
2025-07-22,2,Vixen,Tweety,ao-dmz,1stf,3.0,
2025-07-14,1,Prancer,Mr. Kotter,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Prancer,Mr. Kotter,ao-black-diamond,workout Q,1.0,Q
2025-07-15,1,Prancer,Mr. Kotter,ao-black-diamond,1stf,4.0,
2025-07-16,1,Prancer,Mr. Kotter,ao-the-ridge,1stf,3.0,
2025-07-21,2,Prancer,Mr. Kotter,downrange,1stf,3.0,
2025-07-14,1,Prancer,Singer,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Prancer,Singer,ao-the-colosseum,1stf,3.0,
2025-07-17,1,Prancer,Singer,ao-the-colosseum,1stf,3.0,
2025-07-14,1,Prancer,Sizzler,ao-the-colosseum,1stf,3.0,
2025-07-15,1,Prancer,Sizzler,ao-black-diamond,1stf,4.0,
2025-07-22,2,Prancer,Sizzler,ao-black-diamond,1stf,4.0,
2025-07-14,1,Dancer,Alter boy,ao-the-colosseum,1stf,3.0,
2025-07-16,1,Dancer,Alter boy,ao-the-silo,1stf,3.0,
2025-07-21,2,Dancer,Alter boy,ao-the-colosseum,1stf,3.0,
2025-07-14,1,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-15,1,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-16,1,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-18,1,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-19,1,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-21,2,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-23,2,Dasher,F3CrossroadsIL,downrange,1stf,3.0,
2025-07-14,1,Vixen,Foundation,ao-the-ridge,workout Q,1.0,Q
2025-07-14,1,Vixen,Foundation,ao-the-ridge,1stf,3.0,
2025-07-18,1,Vixen,Foundation,ao-the-colosseum,workout Q,0.0,you already Q'd a workout this week
2025-07-18,1,Vixen,Foundation,ao-the-colosseum,1stf,3.0,
2025-07-21,2,Vixen,Foundation,ao-the-ridge,workout Q,1.0,Q
2025-07-21,2,Vixen,Foundation,ao-the-ridge,1stf,3.0,
2025-07-23,2,Vixen,Foundation,ao-the-silo,1stf,3.0,
